provcd,countyid,cid,age,health,minority,stateown,collective,private,foreign,formal,part_time,mwage_atax,bcollar,wcollar,service,week_whours,employ,familysize,BJ,TJ,HeB,ShX,NMG,LN,JN,HLJ,SH,JS,ZJ,AnH,FJ,JX,ShD,HeN,HuB,HuN,GuD,GuX,HaN,ChQ,SiCh,GuZ,YunN,XZ,ShaX,GS,QinH,NinX,XinJ,lnwage,experience,urban,gender,hukou,spouse,edu,military1,party1,evsmoke1,agri_job,gsubsidy,gsubsidy_amount,subsidy,lnsubsidy,lngsubsidy,employ_w,good_job
山西省,69,127900,26,3,0,0,0,0,0,0,1,3000,0,0,0,12,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,1,0,1,2,0,0,1,0,1,600,600,4,4,1,0
山西省,69,127900,59,2,0,0,0,0,0,0,1,1000,1,0,0,42,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,0,1,0,1,2,0,0,1,1,1,1500,1500,5,5,1,0
山西省,69,127900,60,2,0,0,0,0,0,0,0,1666,0,0,0,20,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,0,0,0,1,0,0,0,0,1,1,1500,1500,5,5,1,0
山西省,69,127900,33,2,0,0,0,0,0,0,0,400,0,0,0,70,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,1,0,1,2,0,0,1,1,1,1500,1500,5,5,1,0
山西省,69,127900,23,1,0,0,0,1,0,0,0,5000,0,0,0,77,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0
山西省,69,127900,43,3,0,0,0,0,0,0,1,150,0,0,0,7,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山西省,69,127900,60,5,0,0,0,0,0,0,0,1666,0,0,0,30,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,0,0,0,1,2,0,0,0,1,1,4000,4700,6,6,1,0
山西省,69,127900,59,5,0,0,0,0,0,0,0,500,0,0,0,21,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,0,1,0,1,0,0,0,1,1,1,3000,3000,6,6,1,0
山西省,69,127900,29,3,0,0,0,0,0,0,0,1000,0,0,0,21,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,1,0,1,0,0,0,1,1,1,3000,3000,6,6,1,0
山西省,69,127900,48,5,0,0,0,0,0,0,0,500,0,0,0,35,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,1,0,0,0,0,1,1,3000,3000,6,6,1,0
山西省,69,127900,44,5,0,0,0,0,0,0,0,200,0,0,0,14,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,1,0,0,0,0,1,1,1000,1000,4,4,1,0
山西省,69,127900,45,2,0,0,0,0,0,0,0,1500,1,0,0,70,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,0,1,0,1,0,0,0,1,1,1,1000,1000,4,4,1,0
山西省,69,282750,49,2,0,0,0,1,0,0,0,500,1,0,0,70,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,0,1,0,1,1,0,1,1,1,1,300,300,3,3,1,0
山西省,69,127900,51,3,0,0,0,0,0,0,1,1000,0,0,0,14,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,1,1,0,0,0,1,1,300,300,3,3,1,0
山西省,69,127900,56,3,0,0,0,0,0,0,1,2000,1,0,0,20,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,0,1,0,1,2,0,0,1,1,1,300,300,3,3,1,0
山西省,69,127900,54,3,0,0,0,0,0,0,0,300,0,0,0,56,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,1,0,0,0,0,1,1,700,1720,5,4,1,0
山西省,69,127900,31,2,0,0,0,0,0,0,0,3000,1,0,0,77,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,1,0,1,1,0,0,1,0,1,700,1720,5,4,1,0
山西省,72,189129,27,2,0,0,0,0,0,0,0,3000,0,0,0,42,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,1,1,0,0,0,0,0,0,2000,5,0,1,0
山西省,72,189129,26,1,0,0,0,0,0,0,0,3000,0,0,0,30,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,1,0,1,1,0,0,1,1,0,0,2000,5,0,1,0
山西省,72,225281,31,3,0,0,0,0,0,0,0,4000,0,0,0,77,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
山西省,72,225281,30,1,0,0,0,1,0,0,1,3000,1,0,0,40,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
山西省,72,129100,56,2,0,0,0,0,0,0,0,1000,1,0,0,10,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,1,0,1,3,0,0,1,1,0,0,0,0,0,1,0
山西省,72,819331,29,3,0,0,0,0,0,0,0,4000,0,0,0,84,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
山西省,72,820917,48,3,0,0,0,0,0,0,0,700,0,0,0,49,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,1,0,0,1,1,0,0,0,1,1,1500,1500,5,5,1,0
山西省,74,129800,54,2,0,0,0,0,0,0,0,2000,0,0,0,35,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,0,1,0,1,3,0,1,1,1,0,0,0,0,0,1,0
山西省,74,129800,34,1,0,0,0,1,0,0,1,6000,0,0,0,40,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,0,0,1,4,0,0,0,0,0,0,10350,7,0,1,0
山西省,74,129800,28,1,0,0,0,0,0,0,0,4500,0,0,0,30,1,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,1,1,1,3,0,0,1,0,0,0,10350,7,0,1,0
山西省,74,129800,29,2,0,0,0,0,0,0,0,3000,0,0,0,90,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,1,0,1,2,0,0,1,0,1,3000,6320,6,6,1,0
山西省,74,129800,57,3,0,0,0,0,0,0,0,530,0,0,0,21,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,41,0,0,0,1,0,0,0,0,1,0,0,1200,5,0,1,0
山西省,69,127700,26,3,0,1,0,0,0,0,1,4000,1,0,0,72,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0
山西省,69,127700,46,3,0,0,0,1,0,0,1,2500,1,0,0,70,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,1,1,1,1,2,0,0,1,0,1,9600,10600,7,7,1,0
山西省,73,129500,43,5,0,0,0,1,0,0,0,2000,0,0,0,65,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,0,1,0,1,1,0,0,0,0,1,1200,2400,5,5,1,0
山西省,73,129500,51,3,0,0,0,0,0,0,0,0,0,0,0,10,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,1,3,0,0,1,1,1,650,650,4,4,0,0
山西省,374,,41,3,0,0,0,0,0,0,0,3500,0,0,0,48,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,1,0,0,1,4,0,0,0,0,1,850,2350,5,4,1,0
山西省,374,,43,3,0,1,0,0,0,0,1,3000,0,0,0,60,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,1,1,0,1,2,0,0,1,0,1,850,2350,5,4,1,0
山西省,73,129500,36,4,0,0,0,0,0,0,0,50,0,0,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,1,0,1,2,0,0,1,1,1,1500,1500,5,5,1,0
山西省,73,129500,36,3,0,0,0,0,0,0,0,500,0,0,0,5,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,1,3,0,0,0,1,1,1500,1500,5,5,1,0
山西省,73,129500,53,5,0,0,0,0,0,0,0,400,0,0,0,91,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,0,1,0,1,2,0,0,0,0,1,2500,2500,5,5,1,0
山西省,73,129500,51,5,0,0,0,0,0,0,0,800,1,0,0,20,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,1,0,0,2,0,0,1,1,0,0,3632,6,0,1,0
山西省,73,129500,53,5,0,0,0,0,0,0,1,1250,1,0,0,50,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,0,1,0,1,3,0,0,1,1,0,0,720,4,0,1,0
山西省,73,129500,30,3,0,0,0,0,0,0,1,5000,1,0,0,50,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,1,0,1,2,0,0,0,0,0,0,720,4,0,1,0
山西省,73,129500,34,2,0,0,0,0,0,0,0,4000,1,0,0,15,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,1,0,1,2,0,0,1,1,1,3500,4220,6,6,1,0
山西省,73,129500,31,1,0,0,0,0,0,0,0,300,1,0,0,42,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,1,1,0,0,0,1,1,3500,4220,6,6,1,0
山西省,73,129500,31,1,0,0,0,0,0,0,0,500,1,0,0,40,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,1,1,0,0,0,1,1,1100,1100,5,5,1,0
山西省,73,129500,26,2,0,0,0,1,0,0,1,4000,1,0,0,48,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,1,0,0,4,0,0,1,0,1,0,0,0,0,1,0
山西省,73,129500,46,4,0,0,0,0,0,0,0,300,1,0,0,30,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0
山西省,73,129500,50,3,0,0,0,0,0,0,0,833,0,0,1,20,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,0,0,0,0,2,0,0,1,1,1,600,4600,6,4,1,0
山西省,73,129500,32,1,0,0,0,0,0,0,1,4500,0,0,0,5,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,1,0,1,3,0,0,0,1,1,1000,1000,4,4,1,0
山西省,73,129500,54,3,0,0,0,0,0,0,0,833,0,0,0,70,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,0,1,0,1,0,0,0,1,1,1,1000,1000,4,4,1,0
山西省,73,129500,54,1,0,0,0,0,0,0,0,3000,0,0,0,70,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,0,0,0,1,2,0,0,0,0,1,1000,1000,4,4,1,0
山西省,73,129500,47,5,0,0,0,0,0,0,0,833,0,0,0,8,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
山西省,73,129500,53,5,0,0,0,0,0,0,0,500,0,0,0,35,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37,0,0,0,1,0,0,0,0,1,1,1000,1000,4,4,1,0
山西省,73,129500,52,5,0,0,0,0,0,0,0,300,0,0,0,20,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,0,1,0,1,2,0,0,1,1,1,1000,1000,4,4,1,0
山西省,73,129500,44,4,0,0,0,0,0,0,0,1000,0,0,0,50,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0,0,1,2,0,0,0,1,0,0,1200,5,0,1,0
山西省,73,129500,31,1,0,0,0,1,0,0,0,1200,0,0,1,56,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,1,2,0,0,0,0,0,0,10000,7,0,1,0
山西省,73,129500,55,4,0,0,0,0,0,0,0,208,0,0,0,12,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,39,0,0,0,1,2,0,0,0,1,1,600,600,4,4,1,0
山西省,71,128800,51,3,0,0,0,0,0,0,0,400,0,0,0,60,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,0,2,0,0,0,1,1,300,800,4,3,1,0
山西省,71,128800,49,3,0,0,0,0,0,0,0,4500,1,0,0,63,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0,1,0,1,2,0,0,0,0,1,500,500,4,4,1,0
山西省,71,128800,47,3,0,0,0,0,0,0,1,460,0,0,0,60,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,31,0,0,0,1,1,0,0,0,0,1,500,500,4,4,1,0
山西省,71,128800,52,3,0,0,0,1,0,0,1,3500,0,0,0,30,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,0,0,0,1,4,0,0,0,0,0,0,1920,5,0,1,0
山西省,71,128800,52,5,0,0,0,0,0,0,0,1500,0,0,0,70,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,0,1,0,1,2,0,0,1,1,0,0,1920,5,0,1,0
山西省,71,128800,60,3,0,0,0,0,0,0,0,2500,0,0,0,70,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,0,1,0,1,2,0,0,1,1,0,0,4500,6,0,1,0
山西省,71,128800,59,5,0,0,0,0,0,0,0,1000,1,0,0,80,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,0,0,0,1,1,0,0,0,1,0,0,4500,6,0,1,0
山西省,71,128800,41,3,0,0,0,0,0,0,0,1000,0,0,0,28,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0
山西省,71,128800,45,1,0,0,0,0,0,0,0,4000,0,0,0,35,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
山西省,71,128800,32,3,0,0,0,1,0,0,1,2300,0,1,0,30,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,1,4,0,0,0,0,1,1000,11920,7,4,1,0
山西省,71,128800,33,3,0,0,0,1,0,0,1,7000,1,0,0,120,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,1,0,1,3,0,0,1,0,1,1000,11920,7,4,1,0
山西省,71,128800,51,3,0,0,0,0,0,0,0,1083,0,0,0,24,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0
山西省,71,128800,56,3,0,0,0,0,0,0,0,500,0,0,0,20,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,0,0,0,1,2,0,0,0,1,1,900,6865,6,4,1,0
山西省,73,129300,44,1,0,0,0,0,0,0,0,3000,0,0,0,30,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,1,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0
山西省,73,129300,51,3,0,0,0,1,0,0,0,1500,0,0,0,70,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
山西省,73,129300,51,3,0,0,0,1,0,0,0,2400,1,0,0,70,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
山西省,73,129300,44,3,0,1,0,0,0,0,1,3200,1,0,0,40,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,1,1,1,1,4,0,1,0,0,0,0,0,0,0,1,0
山西省,73,129300,43,3,0,1,0,0,0,0,1,3200,0,0,0,55,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
山西省,74,129700,60,3,0,0,0,0,0,0,0,800,0,0,1,70,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,1,0,0,0,2,0,0,0,1,1,20000,91200,9,7,1,0
山西省,74,129700,39,5,0,1,0,0,0,0,1,4500,0,1,0,40,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1
山西省,74,129700,42,3,0,0,0,0,0,0,0,0,1,0,0,15,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,1,0,1,3,0,0,1,1,0,0,0,0,0,0,0
山西省,74,129700,54,1,0,0,0,0,0,0,0,370,0,0,0,42,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,1,0,0,0,1,1,0,0,4000,6,0,1,0
山西省,74,129700,58,5,0,0,0,0,0,0,0,600,0,0,0,42,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,1,1,0,1,0,0,0,1,1,0,0,4000,6,0,1,0
山西省,74,129700,27,1,0,0,0,0,0,0,1,6000,1,0,0,40,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1,1,0,1,4,0,0,0,0,1,2640,3840,6,5,1,0
山西省,74,129700,48,2,0,0,0,0,0,0,0,2000,0,0,0,21,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,1,0,0,1,0,0,0,1,1,1,2640,3840,6,5,1,0
山西省,74,129700,36,3,0,1,0,0,0,0,1,3000,0,0,0,50,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,1,1,0,1,4,0,1,1,0,0,0,1320,5,0,1,0
山西省,74,129700,46,5,0,0,0,1,0,0,1,4000,0,0,0,60,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,1,1,0,1,1,0,0,1,0,1,500,500,4,4,1,0
山西省,74,129700,47,5,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,1,2,0,0,1,1,1,500,500,4,4,0,0
山西省,74,129700,56,3,0,0,0,0,0,0,0,4000,0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,1,1,0,1,2,0,0,1,1,1,2000,2000,5,5,1,0
山西省,74,129700,54,3,0,0,0,0,0,0,0,1000,0,0,0,42,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
山西省,74,129700,50,5,0,0,0,0,0,0,0,250,0,0,0,70,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
山西省,74,129700,54,3,0,0,0,0,0,0,0,334,0,0,0,28,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,1,0,0,1,1,0,0,0,1,0,0,720,4,0,1,0
山西省,74,129700,57,5,0,0,0,0,0,0,0,2000,1,0,0,84,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,1,1,0,1,1,0,0,1,1,0,0,720,4,0,1,0
山西省,74,129700,49,3,0,0,0,0,0,0,0,4000,0,0,0,12,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
山西省,74,129700,50,1,0,0,0,0,0,0,0,1000,0,0,0,72,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
山西省,74,129700,53,1,0,0,0,0,0,0,0,2000,0,0,0,56,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,1,1,0,1,1,0,1,1,1,1,2000,2000,5,5,1,0
山西省,74,129700,49,4,0,0,0,0,0,0,0,200,0,0,0,56,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,33,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
山西省,74,129700,50,3,0,0,0,0,0,0,0,1000,0,0,0,84,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
山西省,74,129700,31,3,0,0,0,1,0,0,1,7000,1,0,0,84,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1,1,1,1,4,0,0,1,0,0,0,2000,5,0,1,0
山西省,73,129400,53,5,0,0,0,0,0,0,0,200,0,0,0,56,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0,1,0,1,0,0,0,0,1,1,1000,1000,4,4,1,0
山西省,73,129400,50,3,0,0,0,0,0,0,0,300,0,0,0,14,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,1,2,0,0,0,1,1,1000,1000,4,4,1,0
